acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),42094.0,I,z,1062,,,4,yes,1,2594.9000000003725,39499.09999999963,RSM,RSM,8006,LC,B,,,1
2,1,0.0,prac,1,z,30000.0,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),45542.89999999944,I,z,1926,,,6,yes,1,3442.699999999255,42100.200000000186,CSDBFPHXZ,CSDBFPHXZ,8006,LC,B,,,2
3,1,0.0,prac,1,z,30000.0,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),48308.799999999814,I,z,1230,,,2,yes,1,2761.0999999996275,45547.700000000186,NBGFSM,NBGFSM,8006,LC,B,,,3
4,1,0.0,prac,1,m,30000.0,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),51141.0,I,m,1303,,,5,no,1,2827.2000000001863,48313.799999999814,LNDPRSKQB,LNDPRSJQB,8006,LC,B,,,4
5,1,0.0,prac,1,m,30000.0,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),54856.89999999944,I,m,2184,,,3,no,1,3711.199999999255,51145.700000000186,QHZXPC,QHZWPC,8006,LC,B,,,5
6,1,0.0,prac,1,m,30000.0,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),57256.39999999944,I,m,877,,,1,no,1,2395.0,54861.39999999944,RNV,FNV,8006,LC,B,,,6
1,1,1.3489999771118164,test,1,m,28651.000022888184,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),66769.89999999944,I,m,1338,1338,,1,no,1,1345.699999999255,65424.200000000186,HCF,RCF,8006,LC,B,63949,,1
2,1,3.447999954223633,test,1,m,26552.000045776367,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),68869.29999999981,I,m,2093,2093,,2,no,1,2095.9000000003725,66773.39999999944,QTPRJX,QTPNJX,8006,LC,B,65298,,2
3,1,5.813999891281128,test,1,m,24186.000108718872,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),71235.20000000019,I,m,2353,2353,,3,no,1,2362.300000000745,68872.89999999944,MZDYGVGKQ,MZDYGLBKQ,8006,LC,B,67398,,3
4,1,6.912999868392944,test,1,m,23087.000131607056,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),72334.70000000019,I,m,1092,1092,,4,no,1,1096.0,71238.70000000019,FQTNMK,JQTNMK,8006,LC,B,69763,,4
5,1,8.69599986076355,test,1,z,21304.00013923645,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),74117.59999999963,I,z,1768,1768,,5,yes,1,1779.7000000001863,72337.89999999944,CLJ,CLJ,8006,LC,B,70862,,5
6,1,10.02899980545044,test,1,m,19971.00019454956,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),75450.39999999944,I,m,1322,1322,,6,no,1,1329.5,74120.89999999944,JGDMNSVPW,JGZMNSVPW,8006,LC,B,72645,,6
7,1,12.611999988555908,test,1,z,17388.00001144409,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),78032.89999999944,I,z,2565,2565,,7,yes,1,2579.199999999255,75453.70000000019,FPTVHKCBJ,FPTVHKCBJ,8006,LC,B,73978,,7
8,1,13.777999877929688,test,1,m,16222.000122070312,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),79199.39999999944,I,m,1150,1150,,8,no,1,1163.0999999996275,78036.29999999981,XRPZBS,ZRPBDH,8006,LC,B,76561,,8
9,1,15.077999830245972,test,1,m,14922.000169754028,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),80499.0,I,m,1296,1296,,9,no,1,1296.5,79202.5,ZSQ,ZSP,8006,LC,B,77727,,9
10,1,16.759999990463257,test,1,z,13240.000009536743,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),82181.59999999963,I,z,1668,1668,,10,yes,1,1679.2999999998137,80502.29999999981,MPZRXL,MPZRXL,8006,LC,B,79027,,10
11,1,17.65999984741211,test,1,m,12340.00015258789,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),83081.5,I,m,882,882,,11,no,1,896.6000000005588,82184.89999999944,KJH,KRH,8006,LC,B,80709,,11
12,1,21.408999919891357,test,1,z,8591.000080108643,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),86830.09999999963,I,z,3734,3734,,12,yes,1,3745.5,83084.59999999963,SMNHVTFCB,SMNHVTFCB,8006,LC,B,81609,,12
13,1,22.907999992370605,test,1,z,7092.0000076293945,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),88329.70000000019,I,z,1480,1480,,13,yes,1,1496.6000000005588,86833.09999999963,KJWTQF,KJWTQF,8006,LC,B,85358,,13
14,1,24.857999801635742,test,1,z,5142.000198364258,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),90279.20000000019,I,z,1934,1934,,14,yes,1,1946.2000000001863,88333.0,CHDKQGLMB,CHDKQGLMB,8006,LC,B,86857,,14
15,1,25.923999786376953,test,1,z,4076.000213623047,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),91345.59999999963,I,z,1048,1048,,15,yes,1,1063.0999999996275,90282.5,GHQ,GHQ,8006,LC,B,88807,,15
16,1,27.2739999294281,test,1,z,2726.0000705718994,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),92695.29999999981,I,z,1342,1342,,16,yes,1,1346.5,91348.79999999981,GFVMRH,GFVMRH,8006,LC,B,89873,,16
17,1,28.322999954223633,test,1,z,1677.0000457763672,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),93744.59999999963,I,z,1039,1039,,17,yes,1,1045.7999999998137,92698.79999999981,RSM,RSM,8006,LC,B,91223,,17
17,1,30.00599980354309,test,0,m,-5.99980354309082,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),95427.70000000019,I,None,1679,1679,,18,no,1,1679.5,93748.20000000019,BSRJTRMLG,BSFJTRMLG,8006,LC,B,92273,,18
1,2,3.1489999294281006,test,1,z,26851.0000705719,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),100209.39999999944,I,z,3138,,3138.0,1,yes,1,6461.199999999255,93748.20000000019,PRDBZTYFN,PRDBZTYFN,8006,LC,B,,95588.0,1
1,2,4.48199987411499,test,0,m,25518.00012588501,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),101542.0,I,z,1325,,1325.0,2,no,1,7793.799999999814,93748.20000000019,NCWJDZ,NCMJDZ,8006,LC,B,,98737.0,2
2,2,5.381999969482422,test,1,m,24618.000030517578,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),102442.09999999963,I,m,889,,889.0,3,no,1,8693.899999999441,93748.20000000019,KHW,KBW,8006,LC,B,,100070.0,3
2,2,7.363999843597412,test,0,m,22636.000156402588,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),104424.70000000019,I,z,1966,,1966.0,4,no,1,10676.5,93748.20000000019,ZRBGMF,ZRBCMF,8006,LC,B,,100969.0,4
3,2,8.230999946594238,test,1,m,21769.00005340576,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),105291.09999999963,I,m,863,,863.0,5,no,1,11542.899999999441,93748.20000000019,BTH,BYH,8006,LC,B,,102952.0,5
4,2,10.27999997138977,test,1,z,19720.00002861023,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),107340.5,I,z,2037,,2037.0,6,yes,1,13592.299999999814,93748.20000000019,XWKQRYCNZ,XWKQRYCNZ,8006,LC,B,,103818.0,6
5,2,12.662999868392944,test,1,z,17337.000131607056,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),109723.20000000019,I,z,2363,,2363.0,7,yes,1,15975.0,93748.20000000019,HNPDLK,HNPDLK,8006,LC,B,,105868.0,7
5,2,15.194999933242798,test,0,m,14805.000066757202,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),112255.59999999963,I,z,2524,,2524.0,8,no,1,18507.39999999944,93748.20000000019,WMQTRSGLZ,WMQTRZGLZ,8006,LC,B,,108251.0,8
6,2,16.227999925613403,test,1,z,13772.000074386597,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),113288.79999999981,I,z,1016,,1016.0,9,yes,1,19540.599999999627,93748.20000000019,JPN,JPN,8006,LC,B,,110783.0,9
7,2,17.294999837875366,test,1,m,12705.000162124634,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),114354.89999999944,I,m,1055,,1055.0,10,no,1,20606.699999999255,93748.20000000019,QLXSVT,QLNSVT,8006,LC,B,,111816.0,10
8,2,20.376999855041504,test,1,z,9623.000144958496,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),117437.5,I,z,3069,,3069.0,11,yes,1,23689.299999999814,93748.20000000019,YXHKZVFPB,YXHKZVFPD,8006,LC,B,,112882.0,11
9,2,22.925999879837036,test,1,z,7074.000120162964,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),119986.59999999963,I,z,2530,,2530.0,12,yes,1,26238.39999999944,93748.20000000019,RJZ,RJZ,8006,LC,B,,115965.0,12
10,2,24.941999912261963,test,1,z,5058.000087738037,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),122002.5,I,z,1996,,1996.0,13,yes,1,28254.299999999814,93748.20000000019,CLNPZD,CLNPZD,8006,LC,B,,118514.0,13
11,2,27.374000072479248,test,1,m,2625.999927520752,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),124435.20000000019,I,m,2421,,2421.0,14,no,1,30687.0,93748.20000000019,DCBPFHXYJ,DCBPFHLYJ,8006,LC,B,,120530.0,14
12,2,28.424000024795532,test,1,m,1575.9999752044678,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),125484.70000000019,I,m,1044,,1044.0,15,no,1,31736.5,93748.20000000019,MWR,ZWR,8006,LC,B,,122963.0,15
12,2,30.006999969482422,test,0,z,-6.999969482421875,Fri Sep 20 2024 18:30:57 GMT-0500 (Central Daylight Time),127067.89999999944,I,None,1580,,1580.0,16,yes,1,33319.699999999255,93748.20000000019,LPKXZW,LPKXZW,8006,LC,B,,124012.0,16
